Var,Unit,Reg,Item,Macro,Year,Val
FEED,1000 t,SEA,SUGC,SSP2,2020,26154.937
FOOD,1000 t,SEA,SUGC,SSP2,2020,147783.203
PROD,1000 t,SEA,SUGC,SSP2,2020,292349.175
OTHU,1000 t,SEA,SUGC,SSP2,2020,124937.623
CONS,1000 t dm,SEA,SUGC,SSP2,2020,74718.941
FEED,1000 t dm,SEA,SUGC,SSP2,2020,6538.734
FOOD,1000 t dm,SEA,SUGC,SSP2,2020,36945.801
PROD,1000 t dm,SEA,SUGC,SSP2,2020,73087.294
OTHU,1000 t dm,SEA,SUGC,SSP2,2020,31234.406
CONS,1000 t,OAS,SUGC,SSP2,2020,127820.324
FEED,1000 t,OAS,SUGC,SSP2,2020,16855.329
FOOD,1000 t,OAS,SUGC,SSP2,2020,74148.427
PROD,1000 t,OAS,SUGC,SSP2,2020,134338.217
OTHU,1000 t,OAS,SUGC,SSP2,2020,36816.567
CONS,1000 t dm,OAS,SUGC,SSP2,2020,31955.081
FEED,1000 t dm,OAS,SUGC,SSP2,2020,4213.832
FOOD,1000 t dm,OAS,SUGC,SSP2,2020,18537.107
PROD,1000 t dm,OAS,SUGC,SSP2,2020,33584.554
OTHU,1000 t dm,OAS,SUGC,SSP2,2020,9204.142
CONS,1000 t,ANZ,SUNF,SSP2,2020,177.064
FEED,1000 t,ANZ,SUNF,SSP2,2020,84.683
FOOD,1000 t,ANZ,SUNF,SSP2,2020,67.814
PROD,1000 t,ANZ,SUNF,SSP2,2020,95.926
OTHU,1000 t,ANZ,SUNF,SSP2,2020,24.566
CONS,1000 t dm,ANZ,SUNF,SSP2,2020,166.44
FEED,1000 t dm,ANZ,SUNF,SSP2,2020,79.602
FOOD,1000 t dm,ANZ,SUNF,SSP2,2020,63.746
PROD,1000 t dm,ANZ,SUNF,SSP2,2020,90.17
OTHU,1000 t dm,ANZ,SUNF,SSP2,2020,23.092
CONS,1000 t,USA,SUNF,SSP2,2020,1724.743
FEED,1000 t,USA,SUNF,SSP2,2020,1127.242
FOOD,1000 t,USA,SUNF,SSP2,2020,439.725
PROD,1000 t,USA,SUNF,SSP2,2020,440.943
OTHU,1000 t,USA,SUNF,SSP2,2020,157.777
CONS,1000 t dm,USA,SUNF,SSP2,2020,1621.259
FEED,1000 t dm,USA,SUNF,SSP2,2020,1059.607
FOOD,1000 t dm,USA,SUNF,SSP2,2020,413.341
PROD,1000 t dm,USA,SUNF,SSP2,2020,414.486
OTHU,1000 t dm,USA,SUNF,SSP2,2020,148.31
CONS,1000 t,FSU,SUNF,SSP2,2020,7758.56
FEED,1000 t,FSU,SUNF,SSP2,2020,4333.227
FOOD,1000 t,FSU,SUNF,SSP2,2020,2139.246
PROD,1000 t,FSU,SUNF,SSP2,2020,12081.63
OTHU,1000 t,FSU,SUNF,SSP2,2020,1286.087
CONS,1000 t dm,FSU,SUNF,SSP2,2020,7293.047
FEED,1000 t dm,FSU,SUNF,SSP2,2020,4073.234
FOOD,1000 t dm,FSU,SUNF,SSP2,2020,2010.891
PROD,1000 t dm,FSU,SUNF,SSP2,2020,11356.732
OTHU,1000 t dm,FSU,SUNF,SSP2,2020,1208.922
CONS,1000 t,BRA,SUNF,SSP2,2020,658.266
FEED,1000 t,BRA,SUNF,SSP2,2020,496.057
FOOD,1000 t,BRA,SUNF,SSP2,2020,137.614
PROD,1000 t,BRA,SUNF,SSP2,2020,403.903
OTHU,1000 t,BRA,SUNF,SSP2,2020,24.595
CONS,1000 t dm,BRA,SUNF,SSP2,2020,618.77
FEED,1000 t dm,BRA,SUNF,SSP2,2020,466.293
FOOD,1000 t dm,BRA,SUNF,SSP2,2020,129.357
PROD,1000 t dm,BRA,SUNF,SSP2,2020,379.669
OTHU,1000 t dm,BRA,SUNF,SSP2,2020,23.12
CONS,1000 t,CAN,SUNF,SSP2,2020,137.668
FEED,1000 t,CAN,SUNF,SSP2,2020,64.835
FOOD,1000 t,CAN,SUNF,SSP2,2020,23.574
PROD,1000 t,CAN,SUNF,SSP2,2020,121.252
OTHU,1000 t,CAN,SUNF,SSP2,2020,49.259
CONS,1000 t dm,CAN,SUNF,SSP2,2020,129.407
FEED,1000 t dm,CAN,SUNF,SSP2,2020,60.945
FOOD,1000 t dm,CAN,SUNF,SSP2,2020,22.159
PROD,1000 t dm,CAN,SUNF,SSP2,2020,113.976
OTHU,1000 t dm,CAN,SUNF,SSP2,2020,46.303
CONS,1000 t,CHN,SUNF,SSP2,2020,3104.47
FEED,1000 t,CHN,SUNF,SSP2,2020,1371.253
FOOD,1000 t,CHN,SUNF,SSP2,2020,346.643
PROD,1000 t,CHN,SUNF,SSP2,2020,2088.134
OTHU,1000 t,CHN,SUNF,SSP2,2020,1386.573
CONS,1000 t dm,CHN,SUNF,SSP2,2020,2918.202
FEED,1000 t dm,CHN,SUNF,SSP2,2020,1288.978
FOOD,1000 t dm,CHN,SUNF,SSP2,2020,325.845
PROD,1000 t dm,CHN,SUNF,SSP2,2020,1962.846
OTHU,1000 t dm,CHN,SUNF,SSP2,2020,1303.379
CONS,1000 t,IND,SUNF,SSP2,2020,1995.105
FEED,1000 t,IND,SUNF,SSP2,2020,676.888
FOOD,1000 t,IND,SUNF,SSP2,2020,1045.21
PROD,1000 t,IND,SUNF,SSP2,2020,1107.397
OTHU,1000 t,IND,SUNF,SSP2,2020,273.007
CONS,1000 t dm,IND,SUNF,SSP2,2020,1875.398
FEED,1000 t dm,IND,SUNF,SSP2,2020,636.275
FOOD,1000 t dm,IND,SUNF,SSP2,2020,982.497
PROD,1000 t dm,IND,SUNF,SSP2,2020,1040.953
OTHU,1000 t dm,IND,SUNF,SSP2,2020,256.626
CONS,1000 t,WLD,SUNF,SSP2,2020,39148.856
FEED,1000 t,WLD,SUNF,SSP2,2020,21858.174
FOOD,1000 t,WLD,SUNF,SSP2,2020,10319.458
PROD,1000 t,WLD,SUNF,SSP2,2020,39148.856
OTHU,1000 t,WLD,SUNF,SSP2,2020,6971.224
CONS,1000 t dm,WLD,SUNF,SSP2,2020,36799.924
FEED,1000 t dm,WLD,SUNF,SSP2,2020,20546.684
FOOD,1000 t dm,WLD,SUNF,SSP2,2020,9700.29
PROD,1000 t dm,WLD,SUNF,SSP2,2020,36799.924
OTHU,1000 t dm,WLD,SUNF,SSP2,2020,6552.951
CONS,1000 t,OSA,SUNF,SSP2,2020,3929.461
FEED,1000 t,OSA,SUNF,SSP2,2020,1988.697
FOOD,1000 t,OSA,SUNF,SSP2,2020,903.036
PROD,1000 t,OSA,SUNF,SSP2,2020,10534.207
OTHU,1000 t,OSA,SUNF,SSP2,2020,1037.728
CONS,1000 t dm,OSA,SUNF,SSP2,2020,3693.694
FEED,1000 t dm,OSA,SUNF,SSP2,2020,1869.375
FOOD,1000 t dm,OSA,SUNF,SSP2,2020,848.854
PROD,1000 t dm,OSA,SUNF,SSP2,2020,9902.155
OTHU,1000 t dm,OSA,SUNF,SSP2,2020,975.464
CONS,1000 t,EUR,SUNF,SSP2,2020,11588.526
FEED,1000 t,EUR,SUNF,SSP2,2020,7207.256
FOOD,1000 t,EUR,SUNF,SSP2,2020,2663.472
PROD,1000 t,EUR,SUNF,SSP2,2020,6796.216
OTHU,1000 t,EUR,SUNF,SSP2,2020,1717.797
CONS,1000 t dm,EUR,SUNF,SSP2,2020,10893.214
FEED,1000 t dm,EUR,SUNF,SSP2,2020,6774.821
FOOD,1000 t dm,EUR,SUNF,SSP2,2020,2503.664
PROD,1000 t dm,EUR,SUNF,SSP2,2020,6388.443
OTHU,1000 t dm,EUR,SUNF,SSP2,2020,1614.729
CONS,1000 t,MEN,SUNF,SSP2,2020,4259.156
FEED,1000 t,MEN,SUNF,SSP2,2020,2222.081
FOOD,1000 t,MEN,SUNF,SSP2,2020,1468.254
PROD,1000 t,MEN,SUNF,SSP2,2020,2168.863
OTHU,1000 t,MEN,SUNF,SSP2,2020,568.821
CONS,1000 t dm,MEN,SUNF,SSP2,2020,4003.607
FEED,1000 t dm,MEN,SUNF,SSP2,2020,2088.756
FOOD,1000 t dm,MEN,SUNF,SSP2,2020,1380.159
PROD,1000 t dm,MEN,SUNF,SSP2,2020,2038.731
OTHU,1000 t dm,MEN,SUNF,SSP2,2020,534.692
CONS,1000 t,SSA,SUNF,SSP2,2020,2376.99
FEED,1000 t,SSA,SUNF,SSP2,2020,1213.028
FOOD,1000 t,SSA,SUNF,SSP2,2020,806.358
PROD,1000 t,SSA,SUNF,SSP2,2020,2192.837
OTHU,1000 t,SSA,SUNF,SSP2,2020,357.604
CONS,1000 t dm,SSA,SUNF,SSP2,2020,2234.371
FEED,1000 t dm,SSA,SUNF,SSP2,2020,1140.246
FOOD,1000 t dm,SSA,SUNF,SSP2,2020,757.976
PROD,1000 t dm,SSA,SUNF,SSP2,2020,2061.266
OTHU,1000 t dm,SSA,SUNF,SSP2,2020,336.148
CONS,1000 t,SEA,SUNF,SSP2,2020,1199.534
FEED,1000 t,SEA,SUNF,SSP2,2020,962.667
FOOD,1000 t,SEA,SUNF,SSP2,2020,170.286
PROD,1000 t,SEA,SUNF,SSP2,2020,848.859
OTHU,1000 t,SEA,SUNF,SSP2,2020,66.581
CONS,1000 t dm,SEA,SUNF,SSP2,2020,1127.562
FEED,1000 t dm,SEA,SUNF,SSP2,2020,904.907
FOOD,1000 t dm,SEA,SUNF,SSP2,2020,160.069
PROD,1000 t dm,SEA,SUNF,SSP2,2020,797.927
OTHU,1000 t dm,SEA,SUNF,SSP2,2020,62.586
CONS,1000 t,OAS,SUNF,SSP2,2020,239.313
FEED,1000 t,OAS,SUNF,SSP2,2020,110.259
FOOD,1000 t,OAS,SUNF,SSP2,2020,108.225
PROD,1000 t,OAS,SUNF,SSP2,2020,268.69
OTHU,1000 t,OAS,SUNF,SSP2,2020,20.828
CONS,1000 t dm,OAS,SUNF,SSP2,2020,224.954
FEED,1000 t dm,OAS,SUNF,SSP2,2020,103.644
FOOD,1000 t dm,OAS,SUNF,SSP2,2020,101.732
PROD,1000 t dm,OAS,SUNF,SSP2,2020,252.568
OTHU,1000 t dm,OAS,SUNF,SSP2,2020,19.578
CONS,1000 t,ANZ,SWPO,SSP2,2020,85.204
FEED,1000 t,ANZ,SWPO,SSP2,2020,10.188
FOOD,1000 t,ANZ,SWPO,SSP2,2020,69.251
PROD,1000 t,ANZ,SWPO,SSP2,2020,84.005
OTHU,1000 t,ANZ,SWPO,SSP2,2020,5.765
CONS,1000 t dm,ANZ,SWPO,SSP2,2020,17.041
FEED,1000 t dm,ANZ,SWPO,SSP2,2020,2.038
FOOD,1000 t dm,ANZ,SWPO,SSP2,2020,13.85
PROD,1000 t dm,ANZ,SWPO,SSP2,2020,16.801
OTHU,1000 t dm,ANZ,SWPO,SSP2,2020,1.153
CONS,1000 t,USA,SWPO,SSP2,2020,1063.752
FEED,1000 t,USA,SWPO,SSP2,2020,83.655
FOOD,1000 t,USA,SWPO,SSP2,2020,952.016
PROD,1000 t,USA,SWPO,SSP2,2020,1058.524
OTHU,1000 t,USA,SWPO,SSP2,2020,28.081
CONS,1000 t dm,USA,SWPO,SSP2,2020,212.75
FEED,1000 t dm,USA,SWPO,SSP2,2020,16.731
FOOD,1000 t dm,USA,SWPO,SSP2,2020,190.403
PROD,1000 t dm,USA,SWPO,SSP2,2020,211.705
OTHU,1000 t dm,USA,SWPO,SSP2,2020,5.616
CONS,1000 t,FSU,SWPO,SSP2,2020,2.002
FEED,1000 t,FSU,SWPO,SSP2,2020,0.498
FOOD,1000 t,FSU,SWPO,SSP2,2020,1.311
OTHU,1000 t,FSU,SWPO,SSP2,2020,0.193
CONS,1000 t dm,FSU,SWPO,SSP2,2020,0.4
FEED,1000 t dm,FSU,SWPO,SSP2,2020,0.1
FOOD,1000 t dm,FSU,SWPO,SSP2,2020,0.262
OTHU,1000 t dm,FSU,SWPO,SSP2,2020,0.039
CONS,1000 t,BRA,SWPO,SSP2,2020,689.071
FEED,1000 t,BRA,SWPO,SSP2,2020,384.98
FOOD,1000 t,BRA,SWPO,SSP2,2020,254.595
PROD,1000 t,BRA,SWPO,SSP2,2020,711.086
OTHU,1000 t,BRA,SWPO,SSP2,2020,49.496
CONS,1000 t dm,BRA,SWPO,SSP2,2020,137.814
FEED,1000 t dm,BRA,SWPO,SSP2,2020,76.996
FOOD,1000 t dm,BRA,SWPO,SSP2,2020,50.919
PROD,1000 t dm,BRA,SWPO,SSP2,2020,142.217
OTHU,1000 t dm,BRA,SWPO,SSP2,2020,9.899
CONS,1000 t,CAN,SWPO,SSP2,2020,50.351
FOOD,1000 t,CAN,SWPO,SSP2,2020,48.241
OTHU,1000 t,CAN,SWPO,SSP2,2020,2.11
CONS,1000 t dm,CAN,SWPO,SSP2,2020,10.07
FOOD,1000 t dm,CAN,SWPO,SSP2,2020,9.648
OTHU,1000 t dm,CAN,SWPO,SSP2,2020,0.422
CONS,1000 t,CHN,SWPO,SSP2,2020,188267.262
FEED,1000 t,CHN,SWPO,SSP2,2020,148998.367
FOOD,1000 t,CHN,SWPO,SSP2,2020,34034.347
PROD,1000 t,CHN,SWPO,SSP2,2020,187957.768
OTHU,1000 t,CHN,SWPO,SSP2,2020,5234.549
CONS,1000 t dm,CHN,SWPO,SSP2,2020,37653.452
FEED,1000 t dm,CHN,SWPO,SSP2,2020,29799.673
FOOD,1000 t dm,CHN,SWPO,SSP2,2020,6806.869
PROD,1000 t dm,CHN,SWPO,SSP2,2020,37591.554
OTHU,1000 t dm,CHN,SWPO,SSP2,2020,1046.91
CONS,1000 t,IND,SWPO,SSP2,2020,1708.968
FOOD,1000 t,IND,SWPO,SSP2,2020,1602.159
PROD,1000 t,IND,SWPO,SSP2,2020,1709.43
OTHU,1000 t,IND,SWPO,SSP2,2020,106.809
CONS,1000 t dm,IND,SWPO,SSP2,2020,341.794
FOOD,1000 t dm,IND,SWPO,SSP2,2020,320.432
PROD,1000 t dm,IND,SWPO,SSP2,2020,341.886
OTHU,1000 t dm,IND,SWPO,SSP2,2020,21.362
CONS,1000 t,WLD,SWPO,SSP2,2020,221611.55
FEED,1000 t,WLD,SWPO,SSP2,2020,155148.312
FOOD,1000 t,WLD,SWPO,SSP2,2020,57436.745
PROD,1000 t,WLD,SWPO,SSP2,2020,221611.55
OTHU,1000 t,WLD,SWPO,SSP2,2020,9026.493
CONS,1000 t dm,WLD,SWPO,SSP2,2020,44322.31
FEED,1000 t dm,WLD,SWPO,SSP2,2020,31029.662
FOOD,1000 t dm,WLD,SWPO,SSP2,2020,11487.349
PROD,1000 t dm,WLD,SWPO,SSP2,2020,44322.31
OTHU,1000 t dm,WLD,SWPO,SSP2,2020,1805.299
CONS,1000 t,OSA,SWPO,SSP2,2020,1879.301
FEED,1000 t,OSA,SWPO,SSP2,2020,240.183
FOOD,1000 t,OSA,SWPO,SSP2,2020,1412.602
PROD,1000 t,OSA,SWPO,SSP2,2020,1925.738
OTHU,1000 t,OSA,SWPO,SSP2,2020,226.516
CONS,1000 t dm,OSA,SWPO,SSP2,2020,375.86
FEED,1000 t dm,OSA,SWPO,SSP2,2020,48.037
FOOD,1000 t dm,OSA,SWPO,SSP2,2020,282.52
PROD,1000 t dm,OSA,SWPO,SSP2,2020,385.148
OTHU,1000 t dm,OSA,SWPO,SSP2,2020,45.303
CONS,1000 t,EUR,SWPO,SSP2,2020,118.532
FEED,1000 t,EUR,SWPO,SSP2,2020,61.325
FOOD,1000 t,EUR,SWPO,SSP2,2020,49.001
PROD,1000 t,EUR,SWPO,SSP2,2020,82.85
OTHU,1000 t,EUR,SWPO,SSP2,2020,8.206
CONS,1000 t dm,EUR,SWPO,SSP2,2020,23.706
FEED,1000 t dm,EUR,SWPO,SSP2,2020,12.265
FOOD,1000 t dm,EUR,SWPO,SSP2,2020,9.8
PROD,1000 t dm,EUR,SWPO,SSP2,2020,16.57
OTHU,1000 t dm,EUR,SWPO,SSP2,2020,1.641
CONS,1000 t,MEN,SWPO,SSP2,2020,415.354
FOOD,1000 t,MEN,SWPO,SSP2,2020,363.092
PROD,1000 t,MEN,SWPO,SSP2,2020,424.93
OTHU,1000 t,MEN,SWPO,SSP2,2020,52.261
CONS,1000 t dm,MEN,SWPO,SSP2,2020,83.071
FOOD,1000 t dm,MEN,SWPO,SSP2,2020,72.618
PROD,1000 t dm,MEN,SWPO,SSP2,2020,84.986
OTHU,1000 t dm,MEN,SWPO,SSP2,2020,10.452
CONS,1000 t,SSA,SWPO,SSP2,2020,17196.752
FEED,1000 t,SSA,SWPO,SSP2,2020,1206.805
FOOD,1000 t,SSA,SWPO,SSP2,2020,13264.299
PROD,1000 t,SSA,SWPO,SSP2,2020,17186.101
OTHU,1000 t,SSA,SWPO,SSP2,2020,2725.648
CONS,1000 t dm,SSA,SWPO,SSP2,2020,3439.35
FEED,1000 t dm,SSA,SWPO,SSP2,2020,241.361
FOOD,1000 t dm,SSA,SWPO,SSP2,2020,2652.86
PROD,1000 t dm,SSA,SWPO,SSP2,2020,3437.22
OTHU,1000 t dm,SSA,SWPO,SSP2,2020,545.13
CONS,1000 t,SEA,SWPO,SSP2,2020,9230.562
FEED,1000 t,SEA,SWPO,SSP2,2020,4121.178
FOOD,1000 t,SEA,SWPO,SSP2,2020,4600.654
PROD,1000 t,SEA,SWPO,SSP2,2020,9059.188
OTHU,1000 t,SEA,SWPO,SSP2,2020,508.729
CONS,1000 t dm,SEA,SWPO,SSP2,2020,1846.112
FEED,1000 t dm,SEA,SWPO,SSP2,2020,824.236
FOOD,1000 t dm,SEA,SWPO,SSP2,2020,920.131
PROD,1000 t dm,SEA,SWPO,SSP2,2020,1811.838
OTHU,1000 t dm,SEA,SWPO,SSP2,2020,101.746
CONS,1000 t,OAS,SWPO,SSP2,2020,904.44
FEED,1000 t,OAS,SWPO,SSP2,2020,41.133
FOOD,1000 t,OAS,SWPO,SSP2,2020,785.178
PROD,1000 t,OAS,SWPO,SSP2,2020,1411.929
OTHU,1000 t,OAS,SWPO,SSP2,2020,78.13
CONS,1000 t dm,OAS,SWPO,SSP2,2020,180.888
FEED,1000 t dm,OAS,SWPO,SSP2,2020,8.227
FOOD,1000 t dm,OAS,SWPO,SSP2,2020,157.036
PROD,1000 t dm,OAS,SWPO,SSP2,2020,282.386
OTHU,1000 t dm,OAS,SWPO,SSP2,2020,15.626
CONS,1000 t,ANZ,WHEA,SSP2,2020,12276.688
FEED,1000 t,ANZ,WHEA,SSP2,2020,6788.575
FOOD,1000 t,ANZ,WHEA,SSP2,2020,2658.395
PROD,1000 t,ANZ,WHEA,SSP2,2020,25927.906
OTHU,1000 t,ANZ,WHEA,SSP2,2020,2829.718
CONS,1000 t dm,ANZ,WHEA,SSP2,2020,10435.185
FEED,1000 t dm,ANZ,WHEA,SSP2,2020,5770.288
FOOD,1000 t dm,ANZ,WHEA,SSP2,2020,2259.636
PROD,1000 t dm,ANZ,WHEA,SSP2,2020,22038.72
OTHU,1000 t dm,ANZ,WHEA,SSP2,2020,2405.261
CONS,1000 t,USA,WHEA,SSP2,2020,45617.084
FEED,1000 t,USA,WHEA,SSP2,2020,10005.258
FOOD,1000 t,USA,WHEA,SSP2,2020,33540.435
PROD,1000 t,USA,WHEA,SSP2,2020,48184.178
OTHU,1000 t,USA,WHEA,SSP2,2020,2071.391
CONS,1000 t dm,USA,WHEA,SSP2,2020,38774.522
FEED,1000 t dm,USA,WHEA,SSP2,2020,8504.469
FOOD,1000 t dm,USA,WHEA,SSP2,2020,28509.37
PROD,1000 t dm,USA,WHEA,SSP2,2020,40956.551
OTHU,1000 t dm,USA,WHEA,SSP2,2020,1760.683
CONS,1000 t,FSU,WHEA,SSP2,2020,90139.758
FEED,1000 t,FSU,WHEA,SSP2,2020,45768.304
FOOD,1000 t,FSU,WHEA,SSP2,2020,35529.547
PROD,1000 t,FSU,WHEA,SSP2,2020,108984.087
OTHU,1000 t,FSU,WHEA,SSP2,2020,8841.906
CONS,1000 t dm,FSU,WHEA,SSP2,2020,76618.794
FEED,1000 t dm,FSU,WHEA,SSP2,2020,38903.059
FOOD,1000 t dm,FSU,WHEA,SSP2,2020,30200.115
PROD,1000 t dm,FSU,WHEA,SSP2,2020,92636.474
OTHU,1000 t dm,FSU,WHEA,SSP2,2020,7515.62
CONS,1000 t,BRA,WHEA,SSP2,2020,11624.235
FEED,1000 t,BRA,WHEA,SSP2,2020,827.456
FOOD,1000 t,BRA,WHEA,SSP2,2020,9279.182
PROD,1000 t,BRA,WHEA,SSP2,2020,5766.932
OTHU,1000 t,BRA,WHEA,SSP2,2020,1517.596
CONS,1000 t dm,BRA,WHEA,SSP2,2020,9880.599
FEED,1000 t dm,BRA,WHEA,SSP2,2020,703.338
FOOD,1000 t dm,BRA,WHEA,SSP2,2020,7887.305
PROD,1000 t dm,BRA,WHEA,SSP2,2020,4901.892
OTHU,1000 t dm,BRA,WHEA,SSP2,2020,1289.957
CONS,1000 t,CAN,WHEA,SSP2,2020,10168.626
FEED,1000 t,CAN,WHEA,SSP2,2020,5973.958
FOOD,1000 t,CAN,WHEA,SSP2,2020,3094.507
PROD,1000 t,CAN,WHEA,SSP2,2020,26235.845
OTHU,1000 t,CAN,WHEA,SSP2,2020,1100.162
CONS,1000 t dm,CAN,WHEA,SSP2,2020,8643.332
FEED,1000 t dm,CAN,WHEA,SSP2,2020,5077.864
FOOD,1000 t dm,CAN,WHEA,SSP2,2020,2630.331
PROD,1000 t dm,CAN,WHEA,SSP2,2020,22300.469
OTHU,1000 t dm,CAN,WHEA,SSP2,2020,935.138
CONS,1000 t,CHN,WHEA,SSP2,2020,102556.651
FEED,1000 t,CHN,WHEA,SSP2,2020,11333.747
FOOD,1000 t,CHN,WHEA,SSP2,2020,86196.74
PROD,1000 t,CHN,WHEA,SSP2,2020,104279.702
OTHU,1000 t,CHN,WHEA,SSP2,2020,5026.164
CONS,1000 t dm,CHN,WHEA,SSP2,2020,87173.153
FEED,1000 t dm,CHN,WHEA,SSP2,2020,9633.685
FOOD,1000 t dm,CHN,WHEA,SSP2,2020,73267.229
PROD,1000 t dm,CHN,WHEA,SSP2,2020,88637.747
OTHU,1000 t dm,CHN,WHEA,SSP2,2020,4272.24
CONS,1000 t,IND,WHEA,SSP2,2020,89912.274
FEED,1000 t,IND,WHEA,SSP2,2020,8445.511
FOOD,1000 t,IND,WHEA,SSP2,2020,79922.456
PROD,1000 t,IND,WHEA,SSP2,2020,96317.139
OTHU,1000 t,IND,WHEA,SSP2,2020,1544.308
CONS,1000 t dm,IND,WHEA,SSP2,2020,76425.433
FEED,1000 t dm,IND,WHEA,SSP2,2020,7178.684
FOOD,1000 t dm,IND,WHEA,SSP2,2020,67934.087
PROD,1000 t dm,IND,WHEA,SSP2,2020,81869.568
OTHU,1000 t dm,IND,WHEA,SSP2,2020,1312.662
CONS,1000 t,WLD,WHEA,SSP2,2020,746586.782
FEED,1000 t,WLD,WHEA,SSP2,2020,172957.916
FOOD,1000 t,WLD,WHEA,SSP2,2020,478643.482
PROD,1000 t,WLD,WHEA,SSP2,2020,746586.782
OTHU,1000 t,WLD,WHEA,SSP2,2020,94985.385
CONS,1000 t dm,WLD,WHEA,SSP2,2020,634598.765
FEED,1000 t dm,WLD,WHEA,SSP2,2020,147014.228
FOOD,1000 t dm,WLD,WHEA,SSP2,2020,406846.959
PROD,1000 t dm,WLD,WHEA,SSP2,2020,634598.765
OTHU,1000 t dm,WLD,WHEA,SSP2,2020,80737.578
CONS,1000 t,OSA,WHEA,SSP2,2020,28881.03
FEED,1000 t,OSA,WHEA,SSP2,2020,3318.438
FOOD,1000 t,OSA,WHEA,SSP2,2020,21359.94
PROD,1000 t,OSA,WHEA,SSP2,2020,26995.778
OTHU,1000 t,OSA,WHEA,SSP2,2020,4202.652
CONS,1000 t dm,OSA,WHEA,SSP2,2020,24548.876
FEED,1000 t dm,OSA,WHEA,SSP2,2020,2820.673
FOOD,1000 t dm,OSA,WHEA,SSP2,2020,18155.949
PROD,1000 t dm,OSA,WHEA,SSP2,2020,22946.411
OTHU,1000 t dm,OSA,WHEA,SSP2,2020,3572.255
CONS,1000 t,EUR,WHEA,SSP2,2020,167201.822
FEED,1000 t,EUR,WHEA,SSP2,2020,60526.285
FOOD,1000 t,EUR,WHEA,SSP2,2020,54135.92
PROD,1000 t,EUR,WHEA,SSP2,2020,178743.444
OTHU,1000 t,EUR,WHEA,SSP2,2020,52539.617
CONS,1000 t dm,EUR,WHEA,SSP2,2020,142121.549
FEED,1000 t dm,EUR,WHEA,SSP2,2020,51447.343
FOOD,1000 t dm,EUR,WHEA,SSP2,2020,46015.532
PROD,1000 t dm,EUR,WHEA,SSP2,2020,151931.927
OTHU,1000 t dm,EUR,WHEA,SSP2,2020,44658.675
CONS,1000 t,MEN,WHEA,SSP2,2020,102570.059
FEED,1000 t,MEN,WHEA,SSP2,2020,13445.898
FOOD,1000 t,MEN,WHEA,SSP2,2020,78488.705
PROD,1000 t,MEN,WHEA,SSP2,2020,79709.053
OTHU,1000 t,MEN,WHEA,SSP2,2020,10635.456
CONS,1000 t dm,MEN,WHEA,SSP2,2020,87184.55
FEED,1000 t dm,MEN,WHEA,SSP2,2020,11429.013
FOOD,1000 t dm,MEN,WHEA,SSP2,2020,66715.399
PROD,1000 t dm,MEN,WHEA,SSP2,2020,67752.695
OTHU,1000 t dm,MEN,WHEA,SSP2,2020,9040.138
CONS,1000 t,SSA,WHEA,SSP2,2020,23501.176
FEED,1000 t,SSA,WHEA,SSP2,2020,258.662
FOOD,1000 t,SSA,WHEA,SSP2,2020,21226.557
PROD,1000 t,SSA,WHEA,SSP2,2020,7210.187
OTHU,1000 t,SSA,WHEA,SSP2,2020,2015.957
CONS,1000 t dm,SSA,WHEA,SSP2,2020,19976
FEED,1000 t dm,SSA,WHEA,SSP2,2020,219.863
FOOD,1000 t dm,SSA,WHEA,SSP2,2020,18042.573
PROD,1000 t dm,SSA,WHEA,SSP2,2020,6128.659
OTHU,1000 t dm,SSA,WHEA,SSP2,2020,1713.563
CONS,1000 t,SEA,WHEA,SSP2,2020,23534.844
FEED,1000 t,SEA,WHEA,SSP2,2020,3381.543
FOOD,1000 t,SEA,WHEA,SSP2,2020,18770.52
PROD,1000 t,SEA,WHEA,SSP2,2020,2394.212
OTHU,1000 t,SEA,WHEA,SSP2,2020,1382.78
CONS,1000 t dm,SEA,WHEA,SSP2,2020,20004.617
FEED,1000 t dm,SEA,WHEA,SSP2,2020,2874.311
FOOD,1000 t dm,SEA,WHEA,SSP2,2020,15954.942
PROD,1000 t dm,SEA,WHEA,SSP2,2020,2035.08
OTHU,1000 t dm,SEA,WHEA,SSP2,2020,1175.363
CONS,1000 t,OAS,WHEA,SSP2,2020,38602.535
FEED,1000 t,OAS,WHEA,SSP2,2020,2884.28
FOOD,1000 t,OAS,WHEA,SSP2,2020,34440.579
PROD,1000 t,OAS,WHEA,SSP2,2020,35838.319
OTHU,1000 t,OAS,WHEA,SSP2,2020,1277.676
CONS,1000 t dm,OAS,WHEA,SSP2,2020,32812.155
FEED,1000 t dm,OAS,WHEA,SSP2,2020,2451.638
FOOD,1000 t dm,OAS,WHEA,SSP2,2020,29274.492
PROD,1000 t dm,OAS,WHEA,SSP2,2020,30462.571
OTHU,1000 t dm,OAS,WHEA,SSP2,2020,1086.025
CONS,1000 t,ANZ,ALMILK,SSP2,2030,12776.4
FOOD,1000 t,ANZ,ALMILK,SSP2,2030,8001.346
PROD,1000 t,ANZ,ALMILK,SSP2,2030,32669.106
OTHU,1000 t,ANZ,ALMILK,SSP2,2030,4775.054
CONS,1000 t,USA,ALMILK,SSP2,2030,105458.974
FOOD,1000 t,USA,ALMILK,SSP2,2030,98068.002
PROD,1000 t,USA,ALMILK,SSP2,2030,101528.249
OTHU,1000 t,USA,ALMILK,SSP2,2030,7390.972
